region,month,incentive,sys,rte,savings
CAISO,7,dam,25uptime_0flex,0.8461538461538461,21.912057931559954
CAISO,7,aef,25uptime_0flex,0.8461538461538461,5.522106167776839
CAISO,7,tariff,25uptime_0flex,0.8461538461538461,6.950020479594118
CAISO,7,mef,50uptime_50flex,0.8461538461538461,-0.07293447941357845
CAISO,7,dam,50uptime_50flex,0.8461538461538461,18.665360950682295
CAISO,7,aef,50uptime_50flex,0.8461538461538461,3.4098017206261275
CAISO,7,tariff,50uptime_50flex,0.8461538461538461,6.950020479594118
CAISO,7,mef,100uptime_25flex,0.8461538461538461,-14.716390493957604
CAISO,7,dam,100uptime_25flex,0.8461538461538461,-9.980242803882973
CAISO,7,aef,100uptime_25flex,0.8461538461538461,-13.860135817980028
CAISO,7,tariff,100uptime_25flex,0.8461538461538461,-11.898858516460148
CAISO,7,mef,maxflex,0.8564102564102564,16.695680525732378
CAISO,7,dam,maxflex,0.8564102564102564,27.613935680486314
CAISO,7,aef,maxflex,0.8564102564102564,8.983976201650275
CAISO,7,tariff,maxflex,0.8564102564102564,8.06439149181489
CAISO,7,mef,25uptime_0flex,0.8564102564102564,4.722047660063877
CAISO,7,dam,25uptime_0flex,0.8564102564102564,22.847242866511348
CAISO,7,aef,25uptime_0flex,0.8564102564102564,6.653577950198674
CAISO,7,tariff,25uptime_0flex,0.8564102564102564,8.06439149181489
CAISO,7,mef,50uptime_50flex,0.8564102564102564,1.1255437778249333
CAISO,7,dam,50uptime_50flex,0.8564102564102564,19.63942848420708
CAISO,7,aef,50uptime_50flex,0.8564102564102564,4.5665705622952775
CAISO,7,tariff,50uptime_50flex,0.8564102564102564,8.06439149181489
CAISO,7,mef,100uptime_25flex,0.8564102564102564,-13.342541506005984
CAISO,7,dam,100uptime_25flex,0.8564102564102564,-8.66311414754901
CAISO,7,aef,100uptime_25flex,0.8564102564102564,-12.496541377046178
CAISO,7,tariff,100uptime_25flex,0.8564102564102564,-10.558752426442586
CAISO,7,mef,maxflex,0.8666666666666667,17.681530460339097
CAISO,7,dam,maxflex,0.8666666666666667,28.47057549491844
CAISO,7,aef,maxflex,0.8666666666666667,10.061088909323049
CAISO,7,tariff,maxflex,0.8666666666666667,9.15238685877631
CAISO,7,mef,25uptime_0flex,0.8666666666666667,5.849597391897432
CAISO,7,dam,25uptime_0flex,0.8666666666666667,23.760293246789292
CAISO,7,aef,25uptime_0flex,0.8666666666666667,7.758269335403445
CAISO,7,tariff,25uptime_0flex,0.8666666666666667,9.15238685877631
CAISO,7,mef,50uptime_50flex,0.8666666666666667,2.2956556857796495
CAISO,7,dam,50uptime_50flex,0.8666666666666667,20.590441164867343
CAISO,7,aef,50uptime_50flex,0.8666666666666667,5.695960259782909
CAISO,7,tariff,50uptime_50flex,0.8666666666666667,9.15238685877631
CAISO,7,mef,100uptime_25flex,0.8666666666666667,-12.001209653863881
CAISO,7,dam,100uptime_25flex,0.8666666666666667,-7.377160133968539
CAISO,7,aef,100uptime_25flex,0.8666666666666667,-11.165221360749655
CAISO,7,tariff,100uptime_25flex,0.8666666666666667,-9.25036482376373
CAISO,7,mef,maxflex,0.8769230769230769,18.64431957776203
CAISO,7,dam,maxflex,0.8769230769230769,29.307176951118205
CAISO,7,aef,maxflex,0.8769230769230769,11.113005998102892
CAISO,7,tariff,maxflex,0.8769230769230769,10.214932041714073
CAISO,7,mef,25uptime_0flex,0.8769230769230769,6.9507716914073825
CAISO,7,dam,25uptime_0flex,0.8769230769230769,24.65198572343504
CAISO,7,aef,25uptime_0flex,0.8769230769230769,8.837119986451341
CAISO,7,tariff,25uptime_0flex,0.8769230769230769,10.214932041714073
CAISO,7,mef,50uptime_50flex,0.8769230769230769,3.438396554951789
CAISO,7,dam,50uptime_50flex,0.8769230769230769,21.51920793486888
CAISO,7,aef,50uptime_50flex,0.8769230769230769,6.798931484814669
CAISO,7,tariff,50uptime_50flex,0.8769230769230769,10.214932041714073
CAISO,7,mef,100uptime_25flex,0.8769230769230769,-10.691253985397664
CAISO,7,dam,100uptime_25flex,0.8769230769230769,-6.1212869160273815
CAISO,7,aef,100uptime_25flex,0.8769230769230769,-9.865043333138637
CAISO,7,tariff,100uptime_25flex,0.8769230769230769,-7.972582779039999
CAISO,7,mef,maxflex,0.8871794871794871,19.584847675128938
CAISO,7,dam,maxflex,0.8871794871794871,30.124435021047482
CAISO,7,aef,maxflex,0.8871794871794871,12.14060130448319
CAISO,7,tariff,maxflex,0.8871794871794871,11.252909705972238
CAISO,7,mef,25uptime_0flex,0.8871794871794871,8.026485313472051
CAISO,7,dam,25uptime_0flex,0.8871794871794871,25.523061032990707
CAISO,7,aef,25uptime_0flex,0.8871794871794871,9.891026113775586
CAISO,7,tariff,25uptime_0flex,0.8871794871794871,11.252909705972238
CAISO,7,mef,50uptime_50flex,0.8871794871794871,4.5547156699234685
CAISO,7,dam,50uptime_50flex,0.8871794871794871,22.42650032868544
CAISO,7,aef,50uptime_50flex,0.8871794871794871,7.876400484990243
CAISO,7,tariff,50uptime_50flex,0.8871794871794871,11.252909705972238
CAISO,7,mef,100uptime_25flex,0.8871794871794871,-9.411586309265928
CAISO,7,dam,100uptime_25flex,0.8871794871794871,-4.894451229136922
CAISO,7,aef,100uptime_25flex,0.8871794871794871,-8.594927225241097
CAISO,7,tariff,100uptime_25flex,0.8871794871794871,-6.724344827837558
CAISO,7,mef,maxflex,0.8974358974358974,20.503877987413176
CAISO,7,dam,maxflex,0.8974358974358974,30.923012906521226
CAISO,7,aef,maxflex,0.8974358974358974,13.144708718146257
CAISO,7,tariff,maxflex,0.8974358974358974,12.267162166475206
CAISO,7,mef,25uptime_0flex,0.8974358974358974,9.077611195603799
CAISO,7,dam,25uptime_0flex,0.8974358974358974,26.374226049756512
CAISO,7,aef,25uptime_0flex,0.8974358974358974,10.920842958189594
CAISO,7,tariff,25uptime_0flex,0.8974358974358974,12.267162166475206
CAISO,7,mef,50uptime_50flex,0.8974358974358974,5.645518919410057
CAISO,7,dam,50uptime_50flex,0.8974358974358974,23.31305461064331
CAISO,7,aef,50uptime_50flex,0.8974358974358974,8.929241622304618
CAISO,7,tariff,50uptime_50flex,0.8974358974358974,12.267162166475206
CAISO,7,mef,100uptime_25flex,0.8974358974358974,-8.161168180017198
CAISO,7,dam,100uptime_25flex,0.8974358974358974,-3.6956575008039607
CAISO,7,aef,100uptime_25flex,0.8974358974358974,-7.353842342666919
CAISO,7,tariff,100uptime_25flex,0.8974358974358974,-5.504638029813222
CAISO,7,mef,maxflex,0.9076923076923077,21.402139253092127
CAISO,7,dam,maxflex,0.9076923076923077,31.703543834131153
CAISO,7,aef,maxflex,0.9076923076923077,14.12612443884516
CAISO,7,tariff,maxflex,0.9076923076923077,13.258493667418618
CAISO,7,mef,25uptime_0flex,0.9076923076923077,10.10498282051224
CAISO,7,dam,25uptime_0flex,0.9076923076923077,27.206155698911832
CAISO,7,aef,25uptime_0flex,0.9076923076923077,11.927387105554677
CAISO,7,tariff,25uptime_0flex,0.9076923076923077,13.258493667418618
CAISO,7,mef,50uptime_50flex,0.9076923076923077,6.711671248004299
CAISO,7,dam,50uptime_50flex,0.9076923076923077,24.179573767585207
CAISO,7,aef,50uptime_50flex,0.9076923076923077,9.958289739566725
CAISO,7,tariff,50uptime_50flex,0.9076923076923077,13.258493667418618
CAISO,7,mef,100uptime_25flex,0.9076923076923077,-6.939008087587603
CAISO,7,dam,100uptime_25flex,0.9076923076923077,-2.523955156162099
CAISO,7,aef,100uptime_25flex,0.9076923076923077,-6.140804576083082
CAISO,7,tariff,100uptime_25flex,0.9076923076923077,-4.312495227207698
CAISO,7,mef,maxflex,0.9179487179487179,22.280327641325734
CAISO,7,dam,maxflex,0.9179487179487179,32.46663272983918
CAISO,7,aef,maxflex,0.9179487179487179,15.085609081986563
CAISO,7,tariff,maxflex,0.9179487179487179,14.227672509124046
CAISO,7,mef,25uptime_0flex,0.9179487179487179,11.109396420283048
CAISO,7,dam,25uptime_0flex,0.9179487179487179,28.01949474138208
CAISO,7,aef,25uptime_0flex,0.9179487179487179,12.91143864627475
CAISO,7,tariff,25uptime_0flex,0.9179487179487179,14.227672509124046
CAISO,7,mef,50uptime_50flex,0.9179487179487179,7.753998943557335
CAISO,7,dam,50uptime_50flex,0.9179487179487179,25.026729367947393
CAISO,7,aef,50uptime_50flex,0.9179487179487179,10.96434236817493
CAISO,7,tariff,50uptime_50flex,0.9179487179487179,14.227672509124046
CAISO,7,mef,100uptime_25flex,0.9179487179487179,-5.744158835212274
CAISO,7,dam,100uptime_25flex,0.9179487179487179,-1.378436104137893
CAISO,7,aef,100uptime_25flex,0.9179487179487179,-4.9548737986966245
CAISO,7,tariff,100uptime_25flex,0.9179487179487179,-3.146992487238196
CAISO,7,mef,maxflex,0.9282051282051282,23.13910855136634
CAISO,7,dam,maxflex,0.9282051282051282,33.21285778254814
CAISO,7,aef,maxflex,0.9282051282051282,16.023889644616546
CAISO,7,tariff,maxflex,0.9282051282051282,15.175433033885197
CAISO,7,mef,25uptime_0flex,0.9282051282051282,12.091613034423577
CAISO,7,dam,25uptime_0flex,0.9282051282051282,28.814859440372327
CAISO,7,aef,25uptime_0flex,0.9282051282051282,13.873743191619779
CAISO,7,tariff,25uptime_0flex,0.9282051282051282,15.175433033885197
CAISO,7,mef,50uptime_50flex,0.9282051282051282,8.77329177291029
CAISO,7,dam,50uptime_50flex,0.9282051282051282,25.855163297583324
CAISO,7,aef,50uptime_50flex,0.9282051282051282,11.948161789521052
CAISO,7,tariff,50uptime_50flex,0.9282051282051282,15.175433033885197
CAISO,7,mef,100uptime_25flex,0.9282051282051282,-4.575715091176834
CAISO,7,dam,100uptime_25flex,0.9282051282051282,-0.2582323902800573
CAISO,7,aef,100uptime_25flex,0.9282051282051282,-3.7951514362801837
CAISO,7,tariff,100uptime_25flex,0.9282051282051282,-2.007246713899915
CAISO,7,mef,maxflex,0.9384615384615385,23.97911829397435
CAISO,7,dam,maxflex,0.9384615384615385,33.942771905143246
CAISO,7,aef,maxflex,0.9384615384615385,16.941661342489585
CAISO,7,tariff,maxflex,0.9384615384615385,16.102477481601895
CAISO,7,mef,25uptime_0flex,0.9384615384615385,13.052360432954469
CAISO,7,dam,25uptime_0flex,0.9384615384615385,29.592839118619622
CAISO,7,aef,25uptime_0flex,0.9384615384615385,14.815013757831577
CAISO,7,tariff,25uptime_0flex,0.9384615384615385,16.102477481601895
CAISO,7,mef,50uptime_50flex,0.9384615384615385,9.770304977577931
CAISO,7,dam,50uptime_50flex,0.9384615384615385,26.66548938176274
CAISO,7,aef,50uptime_50flex,0.9384615384615385,12.91047696122027
CAISO,7,tariff,50uptime_50flex,0.9384615384615385,16.102477481601895
CAISO,7,mef,100uptime_25flex,0.9384615384615385,-3.4328111011092775
CAISO,7,dam,100uptime_25flex,0.9384615384615385,0.837485996499006
CAISO,7,aef,100uptime_25flex,0.9384615384615385,-2.6607781965393418
CAISO,7,tariff,100uptime_25flex,0.9384615384615385,-0.8924134164788639
CAISO,7,mef,maxflex,0.9487179487179487,24.800965663769222
CAISO,7,dam,maxflex,0.9487179487179487,34.65690410076332
CAISO,7,aef,maxflex,0.9487179487179487,17.839589327976178
CAISO,7,tariff,maxflex,0.9487179487179487,17.00947772504426
CAISO,7,mef,25uptime_0flex,0.9487179487179487,13.992334914760342
CAISO,7,dam,25uptime_0flex,0.9487179487179487,30.35399761463453
CAISO,7,aef,25uptime_0flex,0.9487179487179487,15.735932528017194
CAISO,7,tariff,25uptime_0flex,0.9487179487179487,17.00947772504426
CAISO,7,mef,50uptime_50flex,0.9487179487179487,10.745761139982475
CAISO,7,dam,50uptime_50flex,0.9487179487179487,27.45829490195988
CAISO,7,aef,50uptime_50flex,0.9487179487179487,13.851985318396256
CAISO,7,tariff,50uptime_50flex,0.9487179487179487,17.00947772504426
CAISO,7,mef,100uptime_25flex,0.9487179487179487,-2.31461854866487
CAISO,7,dam,100uptime_25flex,0.9487179487179487,1.9095131749152239
CAISO,7,aef,100uptime_25flex,0.9487179487179487,-1.5509319457659825
CAISO,7,tariff,100uptime_25flex,0.9487179487179487,0.1983153772116575
CAISO,7,mef,maxflex,0.9589743589743589,25.605233410680782
CAISO,7,dam,maxflex,0.9589743589743589,35.35576074139687
CAISO,7,aef,maxflex,0.9589743589743589,18.718310297730444
CAISO,7,tariff,maxflex,0.9589743589743589,17.897076893759937
CAISO,7,mef,25uptime_0flex,0.9589743589743589,14.912202990538312
CAISO,7,dam,25uptime_0flex,0.9589743589743589,31.098874645494064
CAISO,7,aef,25uptime_0flex,0.9589743589743589,16.63715250097957
CAISO,7,tariff,25uptime_0flex,0.9589743589743589,17.897076893759937
CAISO,7,mef,50uptime_50flex,0.9589743589743589,11.700351929929196
CAISO,7,dam,50uptime_50flex,0.9589743589743589,28.234142015307906
CAISO,7,aef,50uptime_50flex,0.9589743589743589,14.773354459375991
CAISO,7,tariff,50uptime_50flex,0.9589743589743589,17.897076893759937
CAISO,7,mef,100uptime_25flex,0.9589743589743589,-1.2203445534919668
CAISO,7,dam,100uptime_25flex,0.9589743589743589,2.958609290691539
CAISO,7,aef,100uptime_25flex,0.9589743589743589,-0.4648257217470987
CAISO,7,tariff,100uptime_25flex,0.9589743589743589,1.2657130737121698
CAISO,7,mef,maxflex,0.9692307692307692,26.392479617975162
CAISO,7,dam,maxflex,0.9692307692307692,36.03982676529743
CAISO,7,aef,maxflex,0.9692307692307692,19.57843399828357
CAISO,7,tariff,maxflex,0.9692307692307692,18.765890894883903
CAISO,7,mef,25uptime_0flex,0.9692307692307692,15.812602958892409
CAISO,7,dam,25uptime_0flex,0.9692307692307692,31.82798708310789
CAISO,7,aef,25uptime_0flex,0.9692307692307692,17.519299035360717
CAISO,7,tariff,25uptime_0flex,0.9692307692307692,18.765890894883903
CAISO,7,mef,50uptime_50flex,0.9692307692307692,12.634739740194505
CAISO,7,dam,50uptime_50flex,0.9692307692307692,28.993569083929
CAISO,7,aef,50uptime_50flex,0.9692307692307692,15.675223724356147
CAISO,7,tariff,50uptime_50flex,0.9692307692307692,18.765890894883903
CAISO,7,mef,100uptime_25flex,0.9692307692307692,-0.14922979631215874
CAISO,7,dam,100uptime_25flex,0.9692307692307692,3.9855023140704695
CAISO,7,aef,100uptime_25flex,0.9692307692307692,0.5982941271603469
CAISO,7,tariff,100uptime_25flex,0.9692307692307692,2.310520342766602
CAISO,7,mef,maxflex,0.9794871794871794,27.163238993703168
CAISO,7,dam,maxflex,0.9794871794871794,36.709566799168655
CAISO,7,aef,maxflex,0.9794871794871794,20.420544637044983
CAISO,7,tariff,maxflex,0.9794871794871794,19.616509838393085
CAISO,7,mef,25uptime_0flex,0.9794871794871794,16.69414638340661
CAISO,7,dam,25uptime_0flex,0.9794871794871794,32.54183015030046
CAISO,7,aef,25uptime_0flex,0.9794871794871794,18.38297129677055
CAISO,7,tariff,25uptime_0flex,0.9794871794871794,19.616509838393085
CAISO,7,mef,50uptime_50flex,0.9794871794871794,13.549559219354766
CAISO,7,dam,50uptime_50flex,0.9794871794871794,29.73709192074649
CAISO,7,aef,50uptime_50flex,0.9794871794871794,16.558205674886437
CAISO,7,tariff,50uptime_50flex,0.9794871794871794,19.616509838393085
CAISO,7,mef,100uptime_25flex,0.9794871794871794,0.8994532382041793
CAISO,7,dam,100uptime_25flex,0.9794871794871794,4.990889724394312
CAISO,7,aef,100uptime_25flex,0.9794871794871794,1.6391496860381802
CAISO,7,tariff,100uptime_25flex,0.9794871794871794,3.3334468313275307
CAISO,7,mef,maxflex,0.9897435897435898,27.918024081851332
CAISO,7,dam,maxflex,0.9897435897435898,37.36542621057624
CAISO,7,aef,maxflex,0.9897435897435898,21.245202205573026
CAISO,7,tariff,maxflex,0.9897435897435898,20.449499373746885
CAISO,7,mef,25uptime_0flex,0.9897435897435898,17.557419477879087
CAISO,7,dam,25uptime_0flex,0.9897435897435898,33.24087854252534
CAISO,7,aef,25uptime_0flex,0.9897435897435898,19.228743614938754
CAISO,7,tariff,25uptime_0flex,0.9897435897435898,20.449499373746885
CAISO,7,mef,50uptime_50flex,0.9897435897435898,14.445418709309644
CAISO,7,dam,50uptime_50flex,0.9897435897435898,30.4652049578372
CAISO,7,aef,50uptime_50flex,0.9897435897435898,17.42288748136431
CAISO,7,tariff,50uptime_50flex,0.9897435897435898,20.449499373746885
CAISO,7,mef,100uptime_25flex,0.9897435897435898,1.9264019093108409
CAISO,7,dam,100uptime_25flex,0.9897435897435898,5.975440089944608
CAISO,7,aef,100uptime_25flex,0.9897435897435898,2.658433108980833
CAISO,7,tariff,100uptime_25flex,0.9897435897435898,4.33517277090034
CAISO,7,mef,maxflex,1.0,28.657326398960546
CAISO,7,dam,maxflex,1.0,38.00783209559597
CAISO,7,aef,maxflex,1.0,22.0529437214133
CAISO,7,tariff,maxflex,1.0,21.26540194427285
CAISO,7,mef,25uptime_0flex,1.0,18.4029844063111
CAISO,7,dam,25uptime_0flex,1.0,33.92558748055072
CAISO,7,aef,25uptime_0flex,1.0,20.057166757349634
CAISO,7,tariff,25uptime_0flex,1.0,21.26540194427285
CAISO,7,mef,50uptime_50flex,1.0,15.322901594342358
CAISO,7,dam,50uptime_50flex,1.0,31.17838234288503
CAISO,7,aef,50uptime_50flex,1.0,18.269832225145183
CAISO,7,tariff,50uptime_50flex,1.0,21.26540194427285
CAISO,7,mef,100uptime_25flex,1.0,2.9322849666512765
CAISO,7,dam,100uptime_25flex,1.0,6.939794550560586
CAISO,7,aef,100uptime_25flex,1.0,3.656808154016901
CAISO,7,tariff,100uptime_25flex,1.0,5.316350486067852
