month,hour,co2_eq_kg_per_MWh
9,13,477.27717756489295
9,14,481.2092611796928
9,15,495.01177493756984
9,16,505.9181992100533
9,17,509.3448889619912
9,18,510.0500111945635
9,19,509.87378527035173
9,20,507.56777703048607
9,21,503.83451804501595
9,22,503.9671896082884
9,23,509.5268058687841
10,0,502.5651098381442
10,1,499.7484613057166
10,2,490.2193552806823
10,3,480.4699157971744
10,4,473.31130499718796
10,5,461.4539975610425
10,6,450.14132648690577
10,7,442.8532368728153
10,8,440.32065991163785
10,9,441.80110429106185
10,10,446.10852162043795
10,11,455.7585924145114
10,12,465.12690190603536
10,13,477.07075632019973
10,14,478.97852427870066
10,15,483.53030096099934
10,16,486.3562858236885
10,17,483.4731151992014
10,18,482.8739177197779
10,19,479.62483089993316
10,20,477.0553134758445
10,21,477.1707640441915
10,22,481.53193633341556
10,23,491.8416848029827
11,0,470.5100568317859
11,1,466.54251044513404
11,2,462.0096105681186
11,3,457.1807523609845
11,4,449.39856407208816
11,5,441.9361094021723
11,6,435.4563888870782
11,7,430.74534107578836
11,8,429.24770222983426
11,9,430.3340839510404
11,10,433.73270851565087
11,11,437.83571912212267
11,12,444.19795250058877
11,13,455.6024371340075
11,14,461.7017795420982
11,15,458.3322749069377
11,16,460.78440563166254
11,17,461.60519978960957
11,18,457.60350312828064
11,19,452.3993468082163
11,20,448.1978888693641
11,21,448.9141147979231
11,22,458.7981059969981
11,23,466.04858944867425
12,0,485.3937779168723
12,1,481.1502616699728
12,2,476.14172471794893
12,3,472.19039778560057
12,4,466.56756727598304
12,5,459.77705883745375
12,6,449.6528223305206
12,7,441.86328044601316
12,8,437.62505412426754
12,9,438.4442809185666
12,10,442.31889209587104
12,11,447.09637779494767
12,12,453.41520345171233
12,13,460.2332025201086
12,14,469.6524578730667
12,15,474.1973490171211
12,16,477.9877939307557
12,17,481.0659751227594
12,18,480.1991340484696
12,19,476.77487081280367
12,20,473.85714827280634
12,21,474.42674544883005
12,22,479.52453683145166
12,23,484.63967990031057
