month,hour,co2_eq_kg_per_MWh
7.0,15.0,412.21641091761785
7.0,16.0,459.5054454518327
7.0,17.0,456.36401663005904
7.0,18.0,404.2963658666555
7.0,19.0,439.2412642085157
7.0,20.0,393.7996046136365
7.0,21.0,469.2353263687439
7.0,22.0,407.1959994685445
7.0,23.0,300.2422032858325
8.0,0.0,270.93024787713125
8.0,1.0,410.3022310541678
8.0,2.0,306.5130426645014
8.0,3.0,491.0407850898858
8.0,4.0,505.33799490006425
8.0,5.0,454.949544084389
8.0,6.0,375.32915759630464
8.0,7.0,351.98845527474657
8.0,8.0,419.7253471813021
8.0,9.0,415.451073883795
8.0,10.0,374.2340826531972
8.0,11.0,389.7733038089068
8.0,12.0,395.5010706879465
8.0,13.0,348.92888224010284
8.0,14.0,421.2782109408415
8.0,15.0,457.2375408199457
8.0,16.0,470.2790162832386
8.0,17.0,461.7558098380785
8.0,18.0,498.1033428629774
8.0,19.0,451.5366028186539
8.0,20.0,476.2867667295964
8.0,21.0,398.8481004033168
8.0,22.0,310.9721505565584
8.0,23.0,426.91156317355615
9.0,0.0,332.21484275852254
9.0,1.0,308.91959893716995
9.0,2.0,440.6129043270223
9.0,3.0,520.0220241782523
9.0,4.0,525.0023290395599
9.0,5.0,418.0457185052338
9.0,6.0,311.3246104203208
9.0,7.0,432.77438108326027
9.0,8.0,482.32691633393415
9.0,9.0,457.1819179246708
9.0,10.0,364.6442648714985
9.0,11.0,375.6077603206369
9.0,12.0,453.7451970710289
9.0,13.0,399.5403452252223
9.0,14.0,415.482983922169
9.0,15.0,423.5386169862341
9.0,16.0,449.44767222477697
9.0,17.0,511.1459114907029
9.0,18.0,509.36930629684935
9.0,19.0,455.45087165720105
9.0,20.0,421.19621150006
9.0,21.0,331.7716274447098
9.0,22.0,403.5487012878732
9.0,23.0,338.7069428667585
10.0,0.0,434.859211396744
10.0,1.0,282.33432277759863
10.0,2.0,446.4367458843769
10.0,3.0,508.4428300131564
10.0,4.0,577.406015173942
10.0,5.0,469.6365686549157
10.0,6.0,397.8898488762502
10.0,7.0,501.7983832098943
10.0,8.0,420.5451409803676
10.0,9.0,416.8002087106272
10.0,10.0,465.27932304057816
10.0,11.0,450.2807816487115
10.0,12.0,479.1024247285277
10.0,13.0,469.3123963885024
10.0,14.0,386.8271846189469
10.0,15.0,381.7547003527532
10.0,16.0,432.5016251593904
10.0,17.0,426.27271514494976
10.0,18.0,503.94397406505936
10.0,19.0,437.244334871184
10.0,20.0,440.4819668445321
10.0,21.0,450.5119139017768
10.0,22.0,388.16155872570687
10.0,23.0,417.5711512315933
11.0,0.0,383.91937862543546
11.0,1.0,439.8703031531805
11.0,2.0,392.3287515918644
11.0,3.0,443.4663097673136
11.0,4.0,514.0724657556935
11.0,5.0,468.763354630282
11.0,6.0,425.4312710675432
11.0,7.0,371.092317988229
11.0,8.0,469.15994785985487
11.0,9.0,471.17805859486657
11.0,10.0,451.312789605748
11.0,11.0,437.544753406327
11.0,12.0,461.285103662498
11.0,13.0,511.910177018296
11.0,14.0,478.5429532141245
11.0,15.0,409.9487842543879
11.0,16.0,408.674129642393
11.0,17.0,408.7333220056455
11.0,18.0,413.75356055872913
11.0,19.0,433.2351792956702
11.0,20.0,495.4307074738552
11.0,21.0,405.66465213817946
11.0,22.0,418.9981347817522
11.0,23.0,420.1539557016268
12.0,0.0,438.2857608360178
12.0,1.0,399.9228511340777
12.0,2.0,476.6126285840649
12.0,3.0,475.0709821130055
12.0,4.0,527.044207070026
12.0,5.0,520.6931999699252
12.0,6.0,429.6835450853992
12.0,7.0,383.8001931070514
12.0,8.0,498.1585370073704
12.0,9.0,493.4500128939085
12.0,10.0,457.8409564416157
12.0,11.0,522.855875336612
12.0,12.0,434.0334365876356
12.0,13.0,459.4075122212178
12.0,14.0,427.9629138506321
12.0,15.0,438.7017527817023
12.0,16.0,486.952702185522
12.0,17.0,451.5885663450748
12.0,18.0,472.0879468956484
12.0,19.0,509.7767332789588
12.0,20.0,487.78058921487445
12.0,21.0,405.3807516582954
12.0,22.0,429.6806099770648
12.0,23.0,396.3343719481339
