month,hour,co2_eq_kg_per_MWh
6.0,10.0,449.2624338758894
6.0,11.0,460.4738095491914
6.0,12.0,487.88856694995246
6.0,13.0,545.6970522871096
6.0,14.0,527.349472777087
6.0,15.0,432.3308811361693
6.0,16.0,524.6939806194374
6.0,17.0,469.30223827797096
6.0,18.0,534.636441884629
6.0,19.0,514.1209271763947
6.0,20.0,574.6955144139291
6.0,21.0,468.1488875640261
6.0,22.0,508.3518416987884
6.0,23.0,516.2761200103529
7.0,0.0,490.599219787046
7.0,1.0,439.5737208267509
7.0,2.0,452.2671570694589
7.0,3.0,419.1700906628057
7.0,4.0,373.3748338133632
7.0,5.0,373.2962632750648
7.0,6.0,386.4511043709956
7.0,7.0,441.2647004730941
7.0,8.0,443.5051044298016
7.0,9.0,465.48374172107685
7.0,10.0,475.9044385833821
7.0,11.0,443.5513593361195
7.0,12.0,520.8113959904432
7.0,13.0,531.455106486971
7.0,14.0,469.3072199977938
7.0,15.0,563.0696506521635
7.0,16.0,562.1562629372116
7.0,17.0,472.0736490376097
7.0,18.0,526.043191502784
7.0,19.0,598.8162621714026
7.0,20.0,518.6475303773431
7.0,21.0,552.6750681156366
7.0,22.0,511.2718142531872
7.0,23.0,508.3356028287471
8.0,0.0,464.20430423500034
8.0,1.0,441.8297458409836
8.0,2.0,428.6342949831977
8.0,3.0,424.3549069339432
8.0,4.0,400.3430741253894
8.0,5.0,381.8332384783251
8.0,6.0,375.77797010438513
8.0,7.0,405.0115670694538
8.0,8.0,457.280681619935
8.0,9.0,558.7685273463621
8.0,10.0,509.3892087573906
8.0,11.0,507.81526557206655
8.0,12.0,501.60523144416
8.0,13.0,491.18500189469626
8.0,14.0,556.2786390808648
8.0,15.0,521.2892894352201
8.0,16.0,473.8191260894843
8.0,17.0,643.4509584432307
8.0,18.0,555.6318615860176
8.0,19.0,496.3620008911722
8.0,20.0,559.8554926748225
8.0,21.0,509.4132993809144
8.0,22.0,561.2607318354779
8.0,23.0,500.1720548691702
9.0,0.0,450.4963353943528
9.0,1.0,310.9981861265943
9.0,2.0,370.4783599691182
9.0,3.0,370.6637583112191
9.0,4.0,332.44728667160217
9.0,5.0,379.0237333114922
9.0,6.0,394.3621392819923
9.0,7.0,380.689457808683
9.0,8.0,429.742498432226
9.0,9.0,413.82393465456096
9.0,10.0,425.7458229713645
9.0,11.0,451.9070400199155
9.0,12.0,412.1963994765424
9.0,13.0,466.277280700498
9.0,14.0,385.3556871866222
9.0,15.0,461.2412254297896
9.0,16.0,484.0214696955095
9.0,17.0,441.5348676991656
9.0,18.0,544.1058011221654
9.0,19.0,423.8520364765666
9.0,20.0,462.25375897090566
9.0,21.0,436.5522222102313
9.0,22.0,406.46927539635095
9.0,23.0,357.85466184843085
10.0,0.0,376.3974920012788
10.0,1.0,271.0422893502073
10.0,2.0,334.00661405580746
10.0,3.0,323.9132499657867
10.0,4.0,349.95870028737653
10.0,5.0,395.8702117248027
10.0,6.0,375.4271109602048
10.0,7.0,386.83473238074527
10.0,8.0,398.8375468329762
10.0,9.0,393.1566618719346
10.0,10.0,445.235266775218
10.0,11.0,373.4267824808316
10.0,12.0,424.43182418636906
10.0,13.0,402.915730849991
10.0,14.0,385.3993061629592
10.0,15.0,454.8004761199719
10.0,16.0,427.38859609122966
10.0,17.0,401.9668891187785
10.0,18.0,411.0229257331421
10.0,19.0,571.9894800194879
10.0,20.0,435.135956594238
10.0,21.0,429.5946346183992
10.0,22.0,498.3859818175336
10.0,23.0,395.6974933654653
11.0,0.0,361.3426617179706
11.0,1.0,358.13314405809973
11.0,2.0,259.7572617580418
11.0,3.0,367.84572439335255
11.0,4.0,308.4796206548587
11.0,5.0,363.2338160575756
11.0,6.0,406.6314621358205
11.0,7.0,331.9376701437695
11.0,8.0,372.86467639345807
11.0,9.0,399.37085149243
11.0,10.0,452.0695657710333
11.0,11.0,362.0513938934161
11.0,12.0,392.0193497455111
11.0,13.0,355.03249754206007
11.0,14.0,392.835848346528
11.0,15.0,366.30125137884
11.0,16.0,398.5488763525529
11.0,17.0,418.1013321987433
11.0,18.0,395.73776581618
11.0,19.0,423.2049815484975
11.0,20.0,535.4693712961785
11.0,21.0,421.0671136720026
11.0,22.0,440.968796006755
11.0,23.0,375.3536448684172
12.0,0.0,339.22002891431936
12.0,1.0,337.99082004061484
12.0,2.0,363.9530075903768
12.0,3.0,352.2847427213271
12.0,4.0,351.3548046057338
12.0,5.0,368.5121486577957
12.0,6.0,392.8464264410928
12.0,7.0,420.9116064979468
12.0,8.0,376.2469841821712
12.0,9.0,386.613076000778
12.0,10.0,400.95182721029386
12.0,11.0,368.4515061934222
12.0,12.0,474.2186958632681
12.0,13.0,381.1039723699202
12.0,14.0,414.886340895171
12.0,15.0,406.12477011236905
12.0,16.0,365.42723080171095
12.0,17.0,403.6145946133643
12.0,18.0,473.0115871551765
12.0,19.0,524.9726004000661
12.0,20.0,433.1844206406056
12.0,21.0,427.0459196675511
12.0,22.0,437.3931935903786
12.0,23.0,354.14223814438026
